gene	oe_lof_upper	obs_lof	exp_lof	mu_lof	total.ptv.count	total.dn.count	total.inh.count	ccr.ptv.count	ccr.dn.count	ccr.inh.count
ENSG00000129187	1.268	6	9.3197	6.5611425e-07	1	0	1	0	0	0
ENSG00000151718	0.554	22	56.699	4.45684e-06	1	0	1	0	0	0
ENSG00000177300	1.19	3	6.4884	6.0449075e-07	1	0	1	0	0	0
ENSG00000164303	1.181	15	19.558	1.4671325e-06	1	0	1	0	0	0
ENSG00000164306	1.328	28	28.911	2.4707925e-06	1	0	1	0	0	0
ENSG00000151725	0.982	15	23.509	1.7709775e-06	4	0	4	0	0	0
ENSG00000187821	1.177	6	10.051	7.1892675e-07	4	0	4	4	0	4
ENSG00000109762	0.518	16	46.936	3.8650625e-06	2	0	2	1	0	1
ENSG00000168491	1.236	30	32.934	2.7186925e-06	7	0	7	0	0	0
ENSG00000154553	1.822	10	8.4958	1.2934685e-06	1	0	1	0	0	0
ENSG00000164344	1.004	24	33.627	2.6245575e-06	4	0	4	0	0	0
ENSG00000179046	1.45	13	14.221	8.5657825e-07	1	0	1	0	0	0
ENSG00000130997	1.423	57	49.935	4.0918575e-06	1	0	1	0	0	0
ENSG00000214367	1.093	17	23.328	1.8121825e-06	4	0	4	0	0	0
ENSG00000109610	1.671	5	5.9192	5.736875e-07	1	0	1	0	0	0
ENSG00000038210	0.97	14	22.571	1.7404925e-06	1	0	1	0	0	0
ENSG00000168228	0.949	20	30.615	2.851855e-06	2	0	2	0	0	0
ENSG00000168214	0.241	3	32.217	3.5545175e-06	1	0	1	0	0	0
ENSG00000163394	0.886	6	13.366	9.46576e-07	1	0	1	0	0	0
ENSG00000168884	0.736	8	19.619	1.96846e-06	1	0	1	1	0	1
ENSG00000087266	1.157	20	25.116	2.2741475e-06	5	0	5	0	0	0
ENSG00000087269	0.569	18	46.889	4.2014025e-06	1	0	1	0	0	0
ENSG00000197386	0.176	19	158.56	1.3547735e-05	8	0	8	0	0	0
ENSG00000109758	0.874	17	29.176	2.222725e-06	3	0	3	0	0	0
ENSG00000175920	0.934	9	16.818	1.29036975e-06	3	0	3	0	0	0
ENSG00000047365	0.561	38	88.717	7.959935e-06	1	0	1	1	0	1
ENSG00000197057	0.938	14	23.344	2.1910675e-06	6	0	6	0	0	0
ENSG00000154274	1.887	1	1.0602	7.5308e-08	1	0	1	0	0	0
ENSG00000169299	0.958	23	34.01	3.33057e-06	2	0	2	0	0	0
ENSG00000065882	0.699	31	59.861	5.8975075e-06	2	0	2	1	0	1
ENSG00000174125	1.851	29	20.551	1.46540725e-06	2	0	2	0	0	0
ENSG00000134962	0.425	12	45.706	4.52853e-06	3	0	3	0	0	0
ENSG00000174343	0.98	11	18.579	1.61883725e-06	1	0	1	0	0	0
ENSG00000163694	0.292	2	21.545	1.981525e-06	5	0	5	5	0	5
ENSG00000163982	1.883	30	20.467	1.72726e-06	3	0	3	0	0	0
ENSG00000168826	0.903	17	28.251	2.538295e-06	1	0	1	0	0	0
ENSG00000177752	1.351	9	11.606	8.25641e-07	5	0	5	0	0	0
ENSG00000151806	1.137	30	35.792	3.2446425e-06	1	0	1	0	0	0
ENSG00000145244	1.232	53	54.064	4.0992275e-06	7	0	7	0	0	0
ENSG00000163293	1.499	15	15.363	1.09044175e-06	2	0	2	0	0	0
ENSG00000188993	1.815	13	10.664	7.481555e-07	4	0	4	0	0	0
ENSG00000163071	1.091	24	30.948	2.76576e-06	2	0	2	0	0	0
ENSG00000184178	1.174	18	22.744	1.755735e-06	1	0	1	0	0	0
ENSG00000145216	0.226	3	34.239	4.45416e-06	1	0	1	1	0	1
ENSG00000072201	0.708	15	32.612	3.31918e-06	1	0	1	0	0	0
ENSG00000128039	0.973	8	14.83	1.24209625e-06	3	0	3	0	0	0
ENSG00000174799	0.813	46	72.388	7.5825575e-06	1	0	1	0	0	0
ENSG00000109265	0.531	16	45.786	4.0349075e-06	1	0	1	0	0	0
ENSG00000249693	1.205	14	18.16	1.5239485e-06	1	0	1	0	0	0
ENSG00000173040	1.077	57	65.973	6.110735e-06	1	0	1	0	0	0
ENSG00000084092	0.738	13	28	2.315185e-06	1	0	1	0	0	0
ENSG00000163453	1.118	6	10.592	7.581385e-07	3	0	3	0	0	0
ENSG00000109501	1.93	47	29.024	2.2771625e-06	2	0	2	1	0	1
ENSG00000013288	1.011	41	52.625	4.33088e-06	2	0	2	0	0	0
ENSG00000169026	1.733	24	19.209	1.64768075e-06	3	0	3	0	0	0
ENSG00000185873	1.747	25	19.695	1.38859175e-06	1	0	1	0	0	0
ENSG00000087128	0.912	14	24.005	2.132945e-06	1	0	1	0	0	0
ENSG00000197888	1.052	14	20.798	1.7572425e-06	2	0	2	0	0	0
ENSG00000196620	1.733	28	21.915	1.8413275e-06	4	0	4	0	0	0
ENSG00000109181	1.637	24	20.527	1.8885625e-06	1	0	1	0	0	0
ENSG00000171234	1.438	20	20.202	1.718885e-06	3	0	3	0	0	0
ENSG00000213759	1.591	22	19.68	1.64928875e-06	1	0	1	0	0	0
ENSG00000135226	1.691	24	19.788	1.7086675e-06	1	0	1	0	0	0
ENSG00000173610	1.424	20	20.398	1.978175e-06	1	0	1	0	0	0
ENSG00000126545	1.714	22	18.098	1.288745e-06	1	0	1	0	0	0
ENSG00000126549	1.808	6	5.7462	4.0677375e-07	2	0	2	0	0	0
ENSG00000187533	1.635	6	6.9627	4.9561575e-07	1	0	1	0	0	0
ENSG00000145309	1.34	4	6.773	4.67794e-07	1	0	1	0	0	0
ENSG00000018189	0.458	11	39.727	3.5454725e-06	1	0	1	0	0	0
ENSG00000132463	1.231	19	22.647	2.546e-06	1	0	1	0	0	0
ENSG00000081051	0.888	21	34.046	2.980495e-06	1	0	1	0	0	0
ENSG00000079557	1.304	29	30.316	2.4004425e-06	10	0	10	7	0	7
ENSG00000169435	1.932	29	18.304	1.59996e-06	5	0	5	0	0	0
ENSG00000124882	1.571	8	9.0335	7.78339e-07	1	0	1	0	0	0
ENSG00000169116	1.215	6	9.7365	7.0401925e-07	1	0	1	0	0	0
ENSG00000174796	1.334	6	8.844	7.57435e-07	2	1	1	0	0	0
ENSG00000156194	0.965	28	39.788	3.47127e-06	3	0	3	0	0	0
ENSG00000198301	1.044	36	45.534	4.344615e-06	1	1	0	0	0	0
ENSG00000138755	1.691	4	4.9632	3.5076175e-07	1	0	1	0	0	0
ENSG00000169245	1.002	1	4.7158	3.3149925e-07	3	0	3	0	0	0
ENSG00000156219	1.464	20	19.84	1.820725e-06	1	0	1	0	0	0
ENSG00000138760	0.724	11	25.138	2.0828625e-06	1	0	1	1	0	1
ENSG00000118804	1.854	15	11.48	4.8905e-07	9	0	9	0	0	0
ENSG00000163749	0.967	47	61.963	5.574065e-06	3	0	3	0	0	0
ENSG00000138771	0.352	15	65.64	6.485935e-06	1	0	1	0	0	0
ENSG00000138772	1.264	19	22.058	2.0671175e-06	1	0	1	0	0	0
ENSG00000196475	1.425	15	16.195	1.4917885e-06	5	0	5	0	0	0
ENSG00000125089	1.276	52	51.337	4.25115e-06	8	1	7	0	0	0
ENSG00000249242	0.867	5	12.126	8.582365e-07	1	0	1	1	0	1
ENSG00000087008	1.063	28	36.127	3.11148e-06	2	0	2	0	0	0
ENSG00000163624	0.653	10	25.987	1.9820275e-06	2	0	2	1	0	1
ENSG00000155275	1.356	33	32.536	2.74633e-06	4	0	4	0	0	0
ENSG00000109625	1.96	42	24.173	1.9564e-06	6	0	6	0	0	0
ENSG00000163629	0.631	54	107.35	1.0337095e-05	1	0	1	0	0	0
ENSG00000145283	1.546	13	13.293	9.5034475e-07	1	0	1	0	0	0
ENSG00000145332	0.745	14	29.395	2.9709475e-06	1	0	1	0	0	0
ENSG00000170509	1.204	7	10.911	1.28189425e-06	1	0	1	0	0	0
ENSG00000152595	1.294	4	7.0323	6.390795e-07	7	0	7	0	0	0
ENSG00000118777	1.549	44	36.504	3.7143125e-06	4	0	4	0	0	0
ENSG00000138642	0.887	29	44.558	3.4593775e-06	1	0	1	0	0	0
ENSG00000185477	1.474	19	18.894	1.488472e-06	1	0	1	0	0	0
ENSG00000138722	1.195	40	43.563	3.4690925e-06	1	0	1	0	0	0
ENSG00000219492	1.823	5	4.8536	3.411305e-07	4	0	4	0	0	0
ENSG00000186146	1.94	2	0.99393	7.068165e-08	1	0	1	0	0	0
ENSG00000127419	1.131	16	21.48	1.85121e-06	2	0	2	0	0	0
ENSG00000163114	1.774	12	10.416	1.19174575e-06	1	0	1	0	0	0
ENSG00000145214	0.703	22	44.659	3.9675725e-06	2	0	2	1	0	1
ENSG00000163116	1.47	24	22.953	1.9873875e-06	2	0	2	0	0	0
ENSG00000168785	0.381	2	16.541	1.42778675e-06	1	1	0	0	0	0
ENSG00000198099	1.27	11	14.33	1.00015925e-06	1	0	1	0	0	0
ENSG00000138813	1.426	13	14.474	1.014849e-06	3	0	3	0	0	0
ENSG00000248713	0.677	21	44.701	4.0610375e-06	7	0	7	0	0	0
ENSG00000145506	1.584	16	15.249	1.3942365e-06	2	0	2	0	0	0
ENSG00000173930	0.838	18	31.859	2.6473375e-06	1	0	1	0	0	0
ENSG00000112874	1.329	17	19.184	1.604516e-06	1	0	1	0	0	0
ENSG00000145491	1.551	9	10.006	7.06381e-07	1	0	1	0	0	0
ENSG00000164211	1.822	14	11.262	1.04816475e-06	1	0	1	0	0	0
ENSG00000134986	1.46	4	6.1466	5.69165e-07	5	0	5	0	0	0
ENSG00000129595	1.015	38	49.069	4.6322125e-06	3	0	3	0	0	0
ENSG00000169862	0.098	2	64.425	5.9035375e-06	4	0	4	0	0	0
ENSG00000172901	0.925	33	47.681	3.39623e-06	6	0	6	6	0	6
ENSG00000172869	0.202	19	137.97	1.16564925e-05	3	0	3	1	0	1
ENSG00000174358	1.422	35	32.638	3.241125e-06	2	0	2	1	0	1
ENSG00000064692	0.536	14	40.822	3.089035e-06	1	0	1	0	0	0
ENSG00000061455	0.424	5	24.775	2.4855325e-06	1	0	1	1	0	1
ENSG00000196900	1.702	5	5.7328	5.67088e-07	1	0	1	0	0	0
ENSG00000158987	0.279	14	78.347	6.84338e-06	1	0	1	0	0	0
ENSG00000217128	0.262	8	55.162	5.6827725e-06	1	0	1	1	0	1
ENSG00000164398	0.462	13	44.691	3.55636e-06	1	0	1	0	0	0
ENSG00000197208	0.978	16	24.848	2.11117e-06	1	0	1	0	0	0
ENSG00000197375	1.358	24	24.861	2.26862e-06	1	0	1	0	0	0
ENSG00000164403	0.543	7	24.197	1.8436725e-06	1	0	1	0	0	0
ENSG00000164404	1.188	10	14.275	1.2951435e-06	1	0	1	0	0	0
ENSG00000113583	1.081	3	7.1631	5.056825e-07	2	0	2	0	0	0
ENSG00000006837	1.148	21	26.35	2.3465075e-06	1	0	1	0	0	0
ENSG00000145826	1.449	5	7.1587	6.1591425e-07	2	0	2	0	0	0
ENSG00000039139	0.695	141	233.47	2.2161925e-05	1	1	0	0	0	0
ENSG00000120729	0.925	16	26.281	2.2607475e-06	1	0	1	0	0	0
ENSG00000078795	0.99	26	36.459	3.29573e-06	2	0	2	0	0	0
ENSG00000112983	0.516	24	65.461	5.8814275e-06	1	0	1	0	0	0
ENSG00000044115	0.313	8	46.085	4.32418e-06	1	0	1	1	0	1
ENSG00000120725	0.636	7	20.686	1.656307e-06	2	0	2	0	0	0
ENSG00000170482	0.533	8	27.087	2.2312675e-06	1	0	1	1	0	1
ENSG00000170476	1.492	6	7.8255	6.5752125e-07	1	0	1	1	0	1
ENSG00000176087	1.45	7	8.9936	9.35253e-07	1	0	1	0	0	0
ENSG00000113119	0.998	18	26.754	2.3069775e-06	2	1	1	0	0	0
ENSG00000120314	1.665	19	16.584	1.60768175e-06	1	0	1	1	0	1
ENSG00000170445	0.86	14	25.464	2.5548775e-06	1	0	1	0	0	0
ENSG00000204969	1.843	25	18.16	2.50781e-06	3	0	3	0	0	0
ENSG00000204962	1.642	19	16.853	2.656215e-06	1	0	1	0	0	0
ENSG00000204961	1.974	27	14.164	2.38587e-06	4	0	4	0	0	0
ENSG00000250120	1.204	23	27.07	2.2037975e-06	5	0	5	0	0	0
ENSG00000248383	1.02	20	28.486	2.7391275e-06	1	0	1	0	0	0
ENSG00000113205	1.296	12	14.992	1.15003825e-06	1	0	1	0	0	0
ENSG00000081818	1.374	18	19.419	2.136965e-06	1	0	1	0	0	0
ENSG00000113211	1.371	16	17.716	1.45441925e-06	1	0	1	0	0	0
ENSG00000113212	1.798	23	17.607	1.630579e-06	1	0	1	0	0	0
ENSG00000197479	1.591	14	13.643	1.00793125e-06	2	0	2	0	0	0
ENSG00000120328	1.328	12	14.632	1.2283445e-06	3	0	3	0	0	0
ENSG00000120327	1.674	19	16.472	1.337119e-06	2	0	2	0	0	0
ENSG00000120329	1.32	5	7.9272	7.192785e-07	1	0	1	0	0	0
ENSG00000254245	0.898	16	27.057	2.455215e-06	2	0	2	0	0	0
ENSG00000253159	0.801	14	27.309	2.3645975e-06	4	0	4	0	0	0
ENSG00000197948	1.288	47	46.518	4.818975e-06	3	0	3	2	0	2
ENSG00000120318	0.433	24	77.926	7.082235e-06	1	0	1	0	0	0
ENSG00000081791	1.267	27	29.39	2.50312e-06	7	0	7	0	0	0
ENSG00000145819	0.276	7	47.615	4.0895125e-06	1	0	1	0	0	0
ENSG00000113649	0.227	8	63.674	6.54322e-06	1	0	1	0	0	0
ENSG00000133710	0.94	52	69.7	6.875205e-06	1	0	1	0	0	0
ENSG00000173210	0.59	21	51.213	4.832375e-06	1	0	1	0	0	0
ENSG00000164296	1.21	10	14.019	1.16095925e-06	2	0	2	0	0	0
ENSG00000182578	0.393	12	49.445	4.017655e-06	1	0	1	0	0	0
ENSG00000113721	0.325	11	56.052	5.1799375e-06	1	1	0	0	0	0
ENSG00000011083	0.884	20	32.876	2.7140025e-06	1	0	1	0	0	0
ENSG00000070808	0.261	4	35.115	3.31784e-06	1	1	0	0	0	0
ENSG00000145908	0.754	10	22.49	1.824075e-06	1	0	1	0	0	0
ENSG00000198624	1.283	19	21.725	2.088725e-06	1	0	1	0	0	0
ENSG00000123643	0.901	13	22.94	2.224065e-06	1	0	1	0	0	0
ENSG00000086570	0.507	54	133.64	1.2712245e-05	1	0	1	1	0	1
ENSG00000132911	1.052	7	12.492	1.030393e-06	2	0	2	0	0	0
ENSG00000055147	1.04	18	25.676	2.1146875e-06	1	0	1	1	0	1
ENSG00000155506	0.165	4	55.578	5.480265e-06	1	0	1	0	0	0
ENSG00000226650	1.273	38	39.135	4.136245e-06	1	0	1	0	0	0
ENSG00000145850	1.336	16	18.192	1.437619e-06	2	0	2	0	0	0
ENSG00000172568	1.353	4	6.7027	7.3165675e-07	1	0	1	0	0	0
ENSG00000187658	1.537	2	3.8349	2.7280725e-07	4	0	4	0	0	0
ENSG00000022355	0.367	3	21.129	1.6504445e-06	1	0	1	1	0	1
ENSG00000072571	1.159	35	40.032	2.965755e-06	1	0	1	1	0	1
ENSG00000173545	0.528	6	22.441	2.131605e-06	1	0	1	0	0	0
ENSG00000113645	0.435	19	64.077	5.9380425e-06	3	2	1	0	0	0
ENSG00000113643	0.766	18	34.842	3.157375e-06	1	0	1	0	0	0
ENSG00000184347	0.33	19	84.431	8.0482075e-06	1	0	1	0	0	0
ENSG00000040275	1.09	29	36.27	3.560045e-06	1	0	1	0	0	0
ENSG00000145936	1.602	9	9.6282	8.58806e-07	2	0	2	0	0	0
ENSG00000094755	1.405	20	20.673	1.7773425e-06	1	0	1	0	0	0
ENSG00000253110	1.921	2	1.4071	9.825885e-08	4	0	4	0	0	0
ENSG00000072786	0.794	31	52.716	5.0784325e-06	2	0	2	0	0	0
ENSG00000174705	0.488	12	39.815	3.32387e-06	2	0	2	0	0	0
ENSG00000175414	1.229	6	9.6212	9.8364375e-07	2	0	2	0	0	0
ENSG00000160883	1.166	37	41.748	3.581485e-06	1	0	1	0	0	0
ENSG00000160867	0.868	26	41.549	4.171085e-06	1	0	1	0	0	0
ENSG00000027847	1.11	8	12.999	9.3825125e-07	3	0	3	0	0	0
ENSG00000175309	1.383	21	21.857	1.55635975e-06	1	0	1	1	0	1
ENSG00000198939	1.743	23	18.399	1.9378075e-06	1	0	1	0	0	0
ENSG00000113262	1.17	28	32.807	2.8979175e-06	1	0	1	0	0	0
ENSG00000234284	0.995	13	20.764	1.8101725e-06	1	0	1	0	0	0
ENSG00000177932	1.18	17	21.607	1.787225e-06	2	0	2	0	0	0
ENSG00000087116	0.311	10	54.601	4.6137875e-06	1	0	1	0	0	0
ENSG00000176783	0.684	20	42.495	3.5719375e-06	2	0	2	0	0	0
ENSG00000228259	1.812	3	3.3792	5.545925e-08	1	0	1	0	0	0
ENSG00000161010	1.262	9	12.432	8.8485225e-07	5	0	5	0	0	0
ENSG00000113303	1.028	11	17.714	1.31546125e-06	1	0	1	0	0	0
ENSG00000168903	0.847	8	17.034	1.32062025e-06	6	0	6	0	0	0
ENSG00000165810	1.349	21	22.417	1.755735e-06	2	0	2	0	0	0
ENSG00000164366	1.071	7	12.278	1.326533e-06	2	0	2	0	0	0
ENSG00000164256	1.32	40	39.436	3.5933775e-06	1	0	1	0	0	0
ENSG00000248874	1.827	5	4.8151	2.636e-07	2	0	2	0	0	0
ENSG00000113100	0.367	6	32.275	2.812995e-06	1	0	1	0	0	0
ENSG00000082213	0.769	10	22.053	1.67330825e-06	1	0	1	0	0	0
ENSG00000082196	1.354	11	13.432	1.44125375e-06	1	0	1	1	0	1
ENSG00000168685	1.04	13	19.867	1.551251e-06	1	0	1	0	0	0
ENSG00000168671	1.25	16	19.437	1.781195e-06	1	0	1	0	0	0
ENSG00000164188	1.187	25	29.423	2.761405e-06	2	0	2	0	0	0
ENSG00000113569	0.323	18	82.615	7.2569375e-06	1	1	0	1	1	0
ENSG00000164318	0.875	34	51.745	4.5759325e-06	1	0	1	0	0	0
ENSG00000113594	0.706	31	59.268	5.35129e-06	1	0	1	0	0	0
ENSG00000145623	0.944	34	47.961	4.13792e-06	2	0	2	0	0	0
ENSG00000113600	1.514	34	29.895	2.908135e-06	7	0	7	1	0	1
ENSG00000145592	0.964	2	6.5242	4.7853075e-07	1	0	1	1	0	1
ENSG00000132357	1.256	21	24.073	2.08772e-06	5	0	5	0	0	0
ENSG00000112936	0.904	29	43.763	3.3870175e-06	2	0	2	0	0	0
ENSG00000171495	0.95	69	88.758	7.75994e-06	2	0	2	1	0	1
ENSG00000039537	0.993	40	52.453	4.80859e-06	7	0	7	0	0	0
ENSG00000205765	1.086	11	16.761	1.6078995e-06	1	0	1	1	0	1
ENSG00000177453	1.448	18	18.416	2.128255e-06	1	0	1	0	0	0
ENSG00000170571	1.486	17	17.132	1.31345125e-06	1	0	1	0	0	0
ENSG00000248789	1.742	1	2.0127	1.4147385e-07	1	0	1	0	0	0
ENSG00000145536	0.431	19	64.702	5.586125e-06	1	0	1	1	0	1
ENSG00000164171	0.594	29	66.611	5.9903025e-06	1	0	1	0	0	0
ENSG00000178996	0.334	1	14.216	1.029924e-06	1	0	1	0	0	0
ENSG00000113088	0.963	5	10.912	1.019405e-06	1	1	0	0	0	0
ENSG00000145649	1.604	9	9.6129	7.8616125e-07	1	0	1	0	0	0
ENSG00000164287	1.063	20	27.329	2.0711375e-06	3	0	3	0	0	0
ENSG00000234602	0.865	5	12.155	8.8314375e-07	1	0	1	0	0	0
ENSG00000169067	1.946	19	11.679	1.3802335e-06	1	0	1	0	0	0
ENSG00000164182	1.601	9	9.6335	7.9905875e-07	1	0	1	0	0	0
ENSG00000178394	0.699	3	11.095	1.095182e-06	1	1	0	0	0	0
ENSG00000112877	1.353	29	29.221	2.368785e-06	5	0	5	0	0	0
ENSG00000145642	1.639	4	5.2452	3.7313975e-07	1	0	1	0	0	0
ENSG00000145740	0.459	9	34.238	2.87564e-06	1	0	1	1	0	1
ENSG00000183323	0.924	10	18.367	1.8336225e-06	1	0	1	0	0	0
ENSG00000049860	0.916	20	31.733	2.75906e-06	1	0	1	0	0	0
ENSG00000176928	0.911	7	14.426	1.29938125e-06	1	0	1	0	0	0
ENSG00000145700	0.868	43	63.896	4.5494675e-06	3	0	3	0	0	0
ENSG00000122008	0.866	26	41.644	3.732235e-06	9	0	9	0	0	0
ENSG00000122012	0.613	13	33.7	2.7856925e-06	2	0	2	1	0	1
ENSG00000145703	0.795	56	87.985	7.6281175e-06	3	0	3	0	0	0
ENSG00000171643	1.663	3	4.244	3.6905275e-07	8	0	8	0	0	0
ENSG00000132846	1.909	1	0.80233	5.88796e-08	3	0	3	0	0	0
ENSG00000164253	1.111	24	30.388	2.6191975e-06	2	0	2	0	0	0
ENSG00000132842	0.344	13	60.128	5.22332e-06	1	0	1	1	0	1
ENSG00000124279	1.154	17	22.106	1.840155e-06	1	0	1	0	0	0
ENSG00000132837	1.173	39	43.426	4.0529975e-06	3	0	3	0	0	0
ENSG00000132840	1.64	21	18.329	1.51150325e-06	1	0	1	0	0	0
ENSG00000152409	0.318	8	45.345	4.30609e-06	2	0	2	0	0	0
ENSG00000164309	0.904	101	131.77	1.0652665e-05	6	0	6	4	0	4
ENSG00000177034	1.155	10	14.679	1.25593175e-06	1	1	0	0	0	0
ENSG00000113296	0.922	36	51.569	4.5990475e-06	2	0	2	0	0	0
ENSG00000164300	0.81	13	25.51	2.4888825e-06	1	0	1	1	0	1
ENSG00000039319	0.689	31	60.716	5.2595e-06	3	0	3	0	0	0
ENSG00000152380	1.477	12	13.119	9.29759e-07	1	0	1	0	0	0
ENSG00000189127	1.888	18	12.812	1.04933725e-06	1	0	1	0	0	0
ENSG00000113318	1.158	49	53.7	4.331885e-06	8	0	8	0	0	0
ENSG00000172497	1.087	25	32.131	3.1551975e-06	2	0	2	0	0	0
ENSG00000188818	1.541	22	20.355	1.45237575e-06	1	0	1	0	0	0
ENSG00000134480	0.809	8	17.843	1.55723075e-06	1	0	1	0	0	0
ENSG00000112902	0.483	20	60.109	4.88363e-06	1	0	1	0	0	0
ENSG00000164199	0.516	110	249.56	2.21435e-05	3	0	3	1	0	1
ENSG00000153347	1.139	20	25.506	2.1381375e-06	6	0	6	0	0	0
ENSG00000198677	0.783	62	97.854	7.83431e-06	2	0	2	0	0	0
ENSG00000178015	1.535	8	9.2832	6.798825e-07	1	0	1	0	0	0
ENSG00000145757	1.343	8	10.725	8.6089975e-07	1	0	1	0	0	0
ENSG00000164307	1.132	43	48.995	4.096715e-06	12	0	12	0	0	0
ENSG00000164308	1.238	45	46.608	3.9082775e-06	5	0	5	0	0	0
ENSG00000145721	0.832	7	15.805	1.59588975e-06	1	0	1	0	0	0
ENSG00000058729	0.695	11	26.215	2.0825275e-06	1	0	1	0	0	0
ENSG00000132429	0.902	5	11.652	1.0765225e-06	1	0	1	0	0	0
ENSG00000111846	1.161	9	13.53	1.0944115e-06	1	0	1	0	0	0
ENSG00000164494	1.133	14	19.324	1.439294e-06	2	0	2	0	0	0
ENSG00000025796	0.57	21	53.011	4.6593475e-06	2	1	1	1	0	1
ENSG00000135537	0.964	17	26.442	2.2831925e-06	3	0	3	0	0	0
ENSG00000135587	1.583	25	22.016	1.6969425e-06	1	0	1	0	0	0
ENSG00000112365	0.664	11	27.403	2.65454e-06	2	0	2	0	0	0
ENSG00000155085	0.738	57	96.299	7.5802125e-06	1	1	0	0	0	0
ENSG00000112367	1.24	52	52.814	4.7293625e-06	1	0	1	0	0	0
ENSG00000004809	1.633	29	24.142	2.01268e-06	3	0	3	0	0	0
ENSG00000173214	1.126	10	15.06	1.46065025e-06	1	0	1	0	0	0
ENSG00000009413	0.117	9	134.52	1.28155925e-05	1	1	0	0	0	0
ENSG00000112769	0.73	54	92.778	8.3560725e-06	1	0	1	0	0	0
ENSG00000123500	0.945	10	17.948	1.7274275e-06	6	0	6	1	0	1
ENSG00000189241	1.321	11	13.778	1.27562975e-06	2	0	2	2	0	2
ENSG00000111834	0.939	21	32.195	3.03845e-06	2	0	2	0	0	0
ENSG00000047936	1.108	113	119.2	9.48452e-06	11	1	10	0	0	0
ENSG00000111877	0.872	28	44.017	3.9468025e-06	1	0	1	0	0	0
ENSG00000111879	0.885	43	62.641	5.5899775e-06	2	0	2	1	0	1
ENSG00000095951	0.173	8	83.611	7.75324e-06	1	0	1	1	0	1
ENSG00000146350	0.894	53	74.523	5.888295e-06	1	0	1	0	0	0
ENSG00000186439	1.028	39	49.575	4.05484e-06	4	0	4	0	0	0
ENSG00000164379	0.965	0	3.0604	2.1649375e-07	6	0	6	0	0	0
ENSG00000154269	1.025	41	51.898	4.3588525e-06	5	0	5	0	0	0
ENSG00000112299	1.041	11	17.496	1.231996e-06	1	0	1	0	0	0
ENSG00000146409	1.506	25	23.175	1.7679625e-06	4	0	4	0	0	0
ENSG00000135541	0.95	48	64.287	6.0067175e-06	3	0	3	0	0	0
ENSG00000124523	1.33	16	18.27	2.34031e-06	2	0	2	0	0	0
ENSG00000171408	0.416	6	28.498	2.761405e-06	1	1	0	0	0	0
ENSG00000029363	0.998	28	38.448	4.67392e-06	2	0	2	0	0	0
ENSG00000164485	1.861	21	15.268	1.3726625e-06	3	0	3	0	0	0
ENSG00000027697	0.7	6	16.921	1.340201e-06	1	1	0	0	0	0
ENSG00000203734	1.5	65	53.27	4.5152975e-06	1	0	1	0	0	0
ENSG00000164440	1.106	21	27.347	2.7907175e-06	1	0	1	0	0	0
ENSG00000135577	1.789	11	9.5555	6.711725e-07	1	0	1	0	0	0
ENSG00000189007	1.57	11	11.483	1.0891855e-06	1	0	1	0	0	0
ENSG00000001036	0.902	14	24.261	2.011675e-06	1	0	1	0	0	0
ENSG00000118491	1.618	13	12.624	1.2929325e-06	1	0	1	0	0	0
ENSG00000146414	0.421	29	93.903	9.35655e-06	1	0	1	1	0	1
ENSG00000055211	1.35	14	16.21	1.398625e-06	1	1	0	0	0	0
ENSG00000186625	0.574	5	18.329	3.2496675e-06	1	0	1	0	0	0
ENSG00000120256	0.744	7	17.668	1.7341275e-06	1	0	1	0	0	0
ENSG00000164520	1.692	10	9.706	8.3895725e-07	1	0	1	0	0	0
ENSG00000120262	1.35	35	34.377	3.1652475e-06	6	0	6	2	0	2
ENSG00000171217	1.895	3	2.5668	1.7920825e-07	2	0	2	0	0	0
ENSG00000029639	1.4	15	16.482	1.6805275e-06	1	0	1	0	0	0
ENSG00000074771	1.05	26	34.351	2.9823375e-06	4	0	4	1	0	1
ENSG00000078269	0.691	32	62.18	5.0094225e-06	1	0	1	0	0	0
ENSG00000146433	0.521	10	32.577	2.579835e-06	2	0	2	0	0	0
ENSG00000164694	0.589	32	72.955	6.68727e-06	4	0	4	0	0	0
ENSG00000175003	1.751	29	22.301	1.87131e-06	1	0	1	0	0	0
ENSG00000198670	1.524	118	90.196	9.40747e-06	5	0	5	0	0	0
ENSG00000026652	0.534	6	22.195	2.1723075e-06	1	0	1	0	0	0
ENSG00000124788	0.316	3	24.572	1.953385e-06	3	0	3	0	0	0
ENSG00000112539	1.67	27	22.17	1.876335e-06	1	0	1	0	0	0
ENSG00000112494	1.686	21	17.754	1.27063825e-06	1	0	1	0	0	0
ENSG00000120440	1.872	3	2.8462	2.0225625e-07	2	0	2	0	0	0
ENSG00000130023	0.996	25	35.073	3.337605e-06	1	0	1	0	0	0
ENSG00000112183	1.151	3	6.7183	6.08628e-07	3	0	3	0	0	0
ENSG00000137364	1.15	10	14.753	1.04587e-06	2	0	2	0	0	0
ENSG00000137393	1.261	16	19.277	1.94635e-06	1	0	1	0	0	0
ENSG00000152954	1.754	2	2.8914	7.19647e-07	1	0	1	0	0	0
ENSG00000124532	1.071	2	5.862	2.2379675e-06	4	0	4	0	0	0
ENSG00000112293	0.833	32	51.589	4.51647e-06	1	0	1	0	0	0
ENSG00000112294	0.937	14	23.361	1.9481925e-06	1	0	1	0	0	0
