gene	oe_lof_upper	obs_lof	exp_lof	mu_lof	total.ptv.count	total.dn.count	total.inh.count	ccr.ptv.count	ccr.dn.count	ccr.inh.count
ENSG00000196475	1.425	15	16.195	1.4917885e-06	9	0	9	0	0	0
ENSG00000138675	1.876	13	9.8044	9.7851825e-07	4	0	4	1	0	1
ENSG00000138669	0.366	9	42.853	3.6895225e-06	1	1	0	0	0	0
ENSG00000138670	0.349	5	30.154	2.9220375e-06	1	1	0	0	0	0
ENSG00000125089	1.276	52	51.337	4.25115e-06	24	0	24	1	0	1
ENSG00000138668	0.227	1	20.857	1.777845e-06	1	0	1	0	0	0
ENSG00000145293	0.82	6	14.449	1.39395175e-06	1	0	1	0	0	0
ENSG00000170801	1.233	13	16.767	1.329012e-06	3	0	3	2	0	2
ENSG00000168152	0.98	24	34.45	3.32789e-06	3	0	3	0	0	0
ENSG00000138663	0.197	1	24.081	1.9830325e-06	1	0	1	1	0	1
ENSG00000173085	1	7	13.146	1.05938725e-06	1	0	1	0	0	0
ENSG00000173083	1.159	24	29.112	2.57012e-06	10	0	10	1	0	1
ENSG00000163312	0.762	26	47.319	3.6704275e-06	3	0	3	0	0	0
ENSG00000163322	1.007	13	20.516	1.873655e-06	1	0	1	0	0	0
ENSG00000138678	1.106	21	27.346	2.660905e-06	11	0	11	0	0	0
ENSG00000087008	1.063	28	36.127	3.11148e-06	5	0	5	0	0	0
ENSG00000163623	1.003	3	7.7276	5.547265e-07	4	0	4	0	0	0
ENSG00000163624	0.653	10	25.987	1.9820275e-06	1	0	1	0	0	0
ENSG00000155275	1.356	33	32.536	2.74633e-06	15	0	15	0	0	0
ENSG00000178950	0.408	17	62.452	5.1075775e-06	1	0	1	1	0	1
ENSG00000155269	1.818	8	7.1123	5.75463e-07	2	1	1	1	1	0
ENSG00000109625	1.96	42	24.173	1.9564e-06	27	0	27	0	0	0
ENSG00000163629	0.631	54	107.35	1.0337095e-05	3	0	3	2	0	2
ENSG00000145283	1.546	13	13.293	9.5034475e-07	1	0	1	0	0	0
ENSG00000163633	1.9	7	5.355	2.7746375e-07	9	0	9	0	0	0
ENSG00000145332	0.745	14	29.395	2.9709475e-06	2	0	2	0	0	0
ENSG00000170509	1.204	7	10.911	1.28189425e-06	3	0	3	1	0	1
ENSG00000170502	0.947	11	19.219	1.77818e-06	1	0	1	0	0	0
ENSG00000152583	0.967	19	28.842	2.19492e-06	1	1	0	0	0	0
ENSG00000152592	1.13	11	16.117	1.31271425e-06	1	0	1	0	0	0
ENSG00000029559	1.458	17	17.463	1.7672925e-06	5	0	5	0	0	0
ENSG00000152595	1.294	4	7.0323	6.390795e-07	18	0	18	0	0	0
ENSG00000118762	0.497	16	48.935	5.7447475e-06	1	0	1	0	0	0
ENSG00000118777	1.549	44	36.504	3.7143125e-06	22	0	22	0	0	0
ENSG00000163644	1.144	7	11.493	1.09998925e-06	1	0	1	0	0	0
ENSG00000138642	0.887	29	44.558	3.4593775e-06	4	0	4	0	0	0
ENSG00000138646	0.705	25	49.514	3.51683e-06	3	1	2	2	0	2
ENSG00000145337	1.69	1	2.23	1.541469e-07	1	0	1	0	0	0
ENSG00000215612	0.699	0	4.275	3.1870225e-07	2	0	2	0	0	0
ENSG00000138640	0.829	38	60.057	5.7819325e-06	2	0	2	0	0	0
ENSG00000185477	1.474	19	18.894	1.488472e-06	3	0	3	1	0	1
ENSG00000138722	1.195	40	43.563	3.4690925e-06	8	0	8	0	0	0
ENSG00000152208	0.17	4	53.752	5.3973525e-06	1	1	0	0	0	0
ENSG00000219492	1.823	5	4.8536	3.411305e-07	12	0	12	0	0	0
ENSG00000163106	1.626	9	9.4502	6.646065e-07	1	0	1	0	0	0
ENSG00000186146	1.94	2	0.99393	7.068165e-08	1	0	1	0	0	0
ENSG00000163110	0.501	8	28.8	2.7478375e-06	1	1	0	0	0	0
ENSG00000127419	1.131	16	21.48	1.85121e-06	11	0	11	0	0	0
ENSG00000163114	1.774	12	10.416	1.19174575e-06	4	0	4	0	0	0
ENSG00000145214	0.703	22	44.659	3.9675725e-06	1	0	1	1	0	1
ENSG00000163116	1.47	24	22.953	1.9873875e-06	5	0	5	2	0	2
ENSG00000138698	0.334	4	27.395	2.622045e-06	2	0	2	0	0	0
ENSG00000197894	1.562	16	15.483	1.1606745e-06	2	0	2	1	0	1
ENSG00000198099	1.27	11	14.33	1.00015925e-06	6	0	6	0	0	0
ENSG00000109667	1.141	17	22.353	1.61960775e-06	2	0	2	0	0	0
ENSG00000172955	1.271	10	13.342	1.092234e-06	3	0	3	0	0	0
ENSG00000196616	1.241	11	14.663	1.03265425e-06	1	0	1	0	0	0
ENSG00000196344	1.737	18	15.033	1.03908625e-06	8	0	8	0	0	0
ENSG00000138813	1.426	13	14.474	1.014849e-06	7	0	7	0	0	0
ENSG00000145331	1.184	17	21.533	2.49977e-06	1	0	1	0	0	0
ENSG00000138823	0.587	16	41.422	3.4237e-06	5	0	5	0	0	0
ENSG00000248713	0.677	21	44.701	4.0610375e-06	8	1	7	0	0	0
ENSG00000145506	1.584	16	15.249	1.3942365e-06	9	0	9	0	0	0
ENSG00000173930	0.838	18	31.859	2.6473375e-06	22	0	22	0	0	0
ENSG00000205359	0.972	20	29.888	2.261585e-06	1	0	1	0	0	0
ENSG00000164237	1.113	8	12.969	1.251225e-06	9	0	9	0	0	0
ENSG00000145725	0.82	43	67.655	6.7410375e-06	1	0	1	1	0	1
ENSG00000112874	1.329	17	19.184	1.604516e-06	4	0	4	1	0	1
ENSG00000145491	1.551	9	10.006	7.06381e-07	2	0	2	0	0	0
ENSG00000113504	0.885	35	52.43	4.407595e-06	1	0	1	0	0	0
ENSG00000152495	0.474	4	19.291	1.50915825e-06	1	0	1	0	0	0
ENSG00000164211	1.822	14	11.262	1.04816475e-06	3	0	3	0	0	0
ENSG00000134986	1.46	4	6.1466	5.69165e-07	14	0	14	0	0	0
ENSG00000129595	1.015	38	49.069	4.6322125e-06	5	0	5	0	0	0
ENSG00000171444	0.837	33	52.73	4.9578325e-06	4	0	4	0	0	0
ENSG00000169862	0.098	2	64.425	5.9035375e-06	10	0	10	0	0	0
ENSG00000152503	0.659	13	31.374	2.764085e-06	2	0	2	0	0	0
ENSG00000164221	0.373	5	28.208	2.3029575e-06	1	0	1	0	0	0
ENSG00000251201	0.795	7	16.537	1.8235725e-06	2	0	2	0	0	0
ENSG00000172901	0.925	33	47.681	3.39623e-06	25	0	25	8	0	8
ENSG00000145781	1.866	15	11.296	8.002815e-07	1	0	1	1	0	1
ENSG00000172869	0.202	19	137.97	1.16564925e-05	1	0	1	1	0	1
ENSG00000174358	1.422	35	32.638	3.241125e-06	6	0	6	1	0	1
ENSG00000151304	1.258	19	22.164	2.2550525e-06	2	0	2	0	0	0
ENSG00000113083	0.285	2	22.093	2.02608e-06	2	1	1	1	0	1
ENSG00000164185	1.265	6	9.344	9.6307475e-07	3	0	3	0	0	0
ENSG00000064692	0.536	14	40.822	3.089035e-06	1	0	1	0	0	0
ENSG00000061455	0.424	5	24.775	2.4855325e-06	6	0	6	2	0	2
ENSG00000168944	0.795	32	54.079	4.5250125e-06	2	0	2	0	0	0
ENSG00000151292	0.168	1	28.289	2.9873625e-06	1	1	0	0	0	0
ENSG00000164904	1.24	35	37.434	3.6191725e-06	2	0	2	0	0	0
ENSG00000145794	0.347	15	66.499	5.76602e-06	1	0	1	0	0	0
ENSG00000164244	1.477	18	18.048	1.5346685e-06	5	0	5	1	0	1
ENSG00000113396	1.383	27	26.915	2.1625925e-06	3	0	3	0	0	0
ENSG00000145808	0.537	24	62.897	5.7625025e-06	14	1	13	0	0	0
ENSG00000198108	0.566	10	29.977	2.5722975e-06	2	0	2	2	0	2
ENSG00000217128	0.262	8	55.162	5.6827725e-06	1	0	1	1	0	1
ENSG00000164399	1.932	11	7.2641	6.2834275e-07	3	0	3	0	0	0
ENSG00000072682	0.657	16	36.974	3.72989e-06	3	0	3	1	0	1
ENSG00000131435	0.242	0	12.373	8.8237325e-07	1	0	1	1	0	1
ENSG00000197375	1.358	24	24.861	2.26862e-06	2	0	2	0	0	0
ENSG00000169194	1.628	3	4.4105	3.11885e-07	2	0	2	0	0	0
ENSG00000164403	0.543	7	24.197	1.8436725e-06	10	0	10	1	0	1
ENSG00000164404	1.188	10	14.275	1.2951435e-06	3	0	3	0	0	0
ENSG00000155329	1.02	3	7.5988	5.4472675e-07	1	0	1	0	0	0
ENSG00000113558	0.733	2	8.5849	7.7781975e-07	1	1	0	0	0	0
ENSG00000006837	1.148	21	26.35	2.3465075e-06	8	0	8	1	0	1
ENSG00000049656	0.645	13	32.044	2.42741e-06	1	0	1	1	0	1
ENSG00000164615	1.019	7	12.903	1.27767325e-06	2	0	2	0	0	0
ENSG00000113621	0.757	6	15.65	1.4966125e-06	1	0	1	0	0	0
ENSG00000152705	0.978	9	16.056	1.32108925e-06	1	0	1	0	0	0
ENSG00000145832	1.485	6	7.866	4.74628e-07	1	0	1	0	0	0
ENSG00000145839	1.917	8	5.6877	4.0091125e-07	12	0	12	0	0	0
ENSG00000145826	1.449	5	7.1587	6.1591425e-07	2	0	2	0	0	0
ENSG00000069018	0.517	10	32.817	3.6248675e-06	1	0	1	1	0	1
ENSG00000039139	0.695	141	233.47	2.2161925e-05	12	0	12	1	0	1
ENSG00000078795	0.99	26	36.459	3.29573e-06	3	0	3	0	0	0
ENSG00000112981	1.283	6	9.2114	6.4616475e-07	1	0	1	0	0	0
ENSG00000112983	0.516	24	65.461	5.8814275e-06	1	0	1	1	0	1
ENSG00000158402	1.245	21	24.293	1.8466875e-06	1	0	1	0	0	0
ENSG00000113013	0.319	6	37.169	3.77545e-06	2	0	2	0	0	0
ENSG00000044115	0.313	8	46.085	4.32418e-06	1	0	1	1	0	1
ENSG00000170482	0.533	8	27.087	2.2312675e-06	1	0	1	1	0	1
ENSG00000170469	1.013	6	11.69	1.0245305e-06	4	0	4	0	0	0
ENSG00000170464	1	15	23.102	2.441145e-06	1	1	0	0	0	0
ENSG00000184584	0.903	7	14.554	1.14625275e-06	3	0	3	0	0	0
ENSG00000146005	0.608	12	31.957	2.8603975e-06	1	0	1	1	0	1
ENSG00000170458	1.592	7	8.0619	5.864845e-07	2	0	2	0	0	0
ENSG00000113119	0.998	18	26.754	2.3069775e-06	5	0	5	0	0	0
ENSG00000120314	1.665	19	16.584	1.60768175e-06	1	1	0	0	0	0
ENSG00000112855	0.736	12	26.428	2.3843625e-06	2	0	2	0	0	0
ENSG00000204970	1.12	12	17.355	2.386205e-06	3	1	2	0	0	0
ENSG00000204969	1.843	25	18.16	2.50781e-06	4	0	4	0	0	0
ENSG00000204962	1.642	19	16.853	2.656215e-06	4	0	4	0	0	0
ENSG00000204961	1.974	27	14.164	2.38587e-06	4	0	4	0	0	0
ENSG00000250120	1.204	23	27.07	2.2037975e-06	21	0	21	0	0	0
ENSG00000248383	1.02	20	28.486	2.7391275e-06	9	0	9	0	0	0
ENSG00000171815	1.311	17	19.453	1.9133525e-06	12	0	12	0	0	0
ENSG00000112852	1.119	12	17.369	1.25053825e-06	3	0	3	0	0	0
ENSG00000113205	1.296	12	14.992	1.15003825e-06	5	4	1	0	0	0
ENSG00000081818	1.374	18	19.419	2.136965e-06	4	0	4	0	0	0
ENSG00000113209	1.117	11	16.3	1.51763375e-06	5	0	5	0	0	0
ENSG00000113211	1.371	16	17.716	1.45441925e-06	6	0	6	0	0	0
ENSG00000113212	1.798	23	17.607	1.630579e-06	4	0	4	0	0	0
ENSG00000120324	1.059	10	16.014	1.40024975e-06	1	0	1	0	0	0
ENSG00000197479	1.591	14	13.643	1.00793125e-06	21	0	21	0	0	0
ENSG00000120328	1.328	12	14.632	1.2283445e-06	2	0	2	0	0	0
ENSG00000120327	1.674	19	16.472	1.337119e-06	8	0	8	0	0	0
ENSG00000120329	1.32	5	7.9272	7.192785e-07	3	0	3	0	0	0
ENSG00000254245	0.898	16	27.057	2.455215e-06	12	0	12	0	0	0
ENSG00000253159	0.801	14	27.309	2.3645975e-06	13	0	13	0	0	0
ENSG00000164620	0.714	4	12.829	1.08138e-06	1	0	1	0	0	0
ENSG00000197948	1.288	47	46.518	4.818975e-06	3	0	3	2	0	2
ENSG00000120318	0.433	24	77.926	7.082235e-06	2	0	2	1	0	1
ENSG00000081791	1.267	27	29.39	2.50312e-06	18	0	18	0	0	0
ENSG00000113555	0.98	25	35.624	3.554685e-06	3	1	2	0	0	0
ENSG00000153404	1.224	50	51.712	4.83874e-06	3	0	3	0	0	0
ENSG00000204928	1.569	11	11.492	1.33954775e-06	2	0	2	0	0	0
ENSG00000156463	1.173	23	27.774	2.725895e-06	4	0	4	0	0	0
ENSG00000145569	1.241	15	18.604	1.41696625e-06	7	0	7	0	0	0
ENSG00000113649	0.227	8	63.674	6.54322e-06	3	1	2	0	0	0
ENSG00000154124	0.579	4	15.811	1.257456e-06	2	0	2	0	0	0
ENSG00000176049	0.176	4	51.945	4.728525e-06	1	0	1	0	0	0
ENSG00000133710	0.94	52	69.7	6.875205e-06	2	0	2	0	0	0
ENSG00000196800	1.394	3	5.4602	3.8684125e-07	3	1	2	0	0	0
ENSG00000178172	1.949	8	4.7339	3.34062e-07	1	0	1	0	0	0
ENSG00000214510	1.771	5	5.2719	5.1718975e-07	1	0	1	0	0	0
ENSG00000169252	0.591	2	10.66	7.8596025e-07	1	0	1	0	0	0
ENSG00000173210	0.59	21	51.213	4.832375e-06	2	1	1	1	1	0
ENSG00000164284	1.128	7	11.658	1.2765845e-06	1	0	1	0	0	0
ENSG00000127743	1.244	3	6.1942	4.421665e-07	4	0	4	0	0	0
ENSG00000183111	1.07	23	30.447	2.316525e-06	4	0	4	0	0	0
ENSG00000132915	1.12	41	47.491	4.0238525e-06	2	0	2	1	0	1
ENSG00000164296	1.21	10	14.019	1.16095925e-06	10	0	10	0	0	0
ENSG00000182578	0.393	12	49.445	4.017655e-06	1	0	1	1	0	1
ENSG00000113721	0.325	11	56.052	5.1799375e-06	1	0	1	1	0	1
ENSG00000153395	0.478	7	27.498	2.580505e-06	1	1	0	0	0	0
ENSG00000113722	1.082	2	5.8038	4.1675675e-07	1	0	1	0	0	0
ENSG00000011083	0.884	20	32.876	2.7140025e-06	1	0	1	1	0	1
ENSG00000070814	0.285	10	59.602	5.051465e-06	1	1	0	0	0	0
ENSG00000019582	0.564	4	16.239	1.3211395e-06	1	0	1	0	0	0
ENSG00000070614	0.187	3	41.532	3.96975e-06	1	0	1	0	0	0
ENSG00000171992	0.297	3	26.103	2.833765e-06	1	0	1	0	0	0
ENSG00000256235	1.973	4	0.7555	5.4482725e-08	5	0	5	0	0	0
ENSG00000145908	0.754	10	22.49	1.824075e-06	4	0	4	0	0	0
ENSG00000198624	1.283	19	21.725	2.088725e-06	4	0	4	0	0	0
ENSG00000186334	0.713	8	20.239	1.59702875e-06	2	0	2	0	0	0
ENSG00000186335	1.263	16	19.236	1.6667255e-06	5	0	5	0	0	0
ENSG00000123643	0.901	13	22.94	2.224065e-06	1	0	1	0	0	0
ENSG00000086570	0.507	54	133.64	1.2712245e-05	2	0	2	0	0	0
ENSG00000145907	0.519	8	27.805	2.9575475e-06	2	1	1	1	0	1
ENSG00000145888	0.766	10	22.156	2.1247375e-06	3	0	3	0	0	0
ENSG00000132911	1.052	7	12.492	1.030393e-06	4	0	4	0	0	0
ENSG00000055147	1.04	18	25.676	2.1146875e-06	4	1	3	0	0	0
ENSG00000037749	1.151	6	10.282	9.746825e-07	1	0	1	1	0	1
ENSG00000155506	0.165	4	55.578	5.480265e-06	1	0	1	0	0	0
ENSG00000155508	0.58	4	15.769	1.5411675e-06	1	0	1	0	0	0
ENSG00000082516	0.748	47	80.085	6.7661625e-06	2	0	2	0	0	0
ENSG00000082515	1.609	7	7.952	1.62158425e-06	1	0	1	0	0	0
ENSG00000226650	1.273	38	39.135	4.136245e-06	3	1	2	0	0	0
ENSG00000145850	1.336	16	18.192	1.437619e-06	2	0	2	0	0	0
ENSG00000113249	1.263	11	14.414	1.27442375e-06	10	0	10	0	0	0
ENSG00000113263	0.712	19	39.137	3.7330725e-06	2	1	1	0	0	0
ENSG00000172548	0.884	7	14.881	1.3112905e-06	3	1	2	0	0	0
ENSG00000135074	0.501	17	50.852	4.9015525e-06	1	0	1	0	0	0
ENSG00000187658	1.537	2	3.8349	2.7280725e-07	16	0	16	0	0	0
ENSG00000145860	0.312	4	29.385	2.4681125e-06	4	0	4	0	0	0
ENSG00000164332	0.599	5	17.56	1.39974725e-06	2	1	1	1	0	1
ENSG00000170214	0.785	3	9.8799	7.07788e-07	1	0	1	0	0	0
ENSG00000170234	0.297	2	21.206	2.246845e-06	1	0	1	1	0	1
ENSG00000135083	1.325	12	14.669	1.18343775e-06	1	0	1	0	0	0
ENSG00000145861	1.225	6	9.6527	8.5858825e-07	2	0	2	0	0	0
ENSG00000221886	0.96	10	17.667	1.7331225e-06	9	0	9	1	0	1
ENSG00000164609	0.755	21	40.054	3.906435e-06	1	0	1	1	0	1
ENSG00000118322	1.025	53	65.028	5.6931575e-06	4	0	4	0	0	0
ENSG00000022355	0.367	3	21.129	1.6504445e-06	1	0	1	1	0	1
ENSG00000170584	1.205	5	8.7131	6.2542825e-07	2	0	2	0	0	0
ENSG00000072571	1.159	35	40.032	2.965755e-06	4	2	2	0	0	0
ENSG00000038274	0.646	5	16.284	1.3713895e-06	1	0	1	1	0	1
ENSG00000154153	0.863	12	22.535	1.74468e-06	2	0	2	0	0	0
ENSG00000113645	0.435	19	64.077	5.9380425e-06	2	0	2	1	0	1
ENSG00000113643	0.766	18	34.842	3.157375e-06	3	0	3	1	0	1
ENSG00000188573	1.359	2	4.5238	3.23141e-07	1	0	1	1	0	1
ENSG00000184347	0.33	19	84.431	8.0482075e-06	2	1	1	0	0	0
ENSG00000040275	1.09	29	36.27	3.560045e-06	9	0	9	1	0	1
ENSG00000168269	0.513	1	9.2491	6.6455625e-07	1	0	1	1	0	1
ENSG00000253110	1.921	2	1.4071	9.825885e-08	2	0	2	0	0	0
ENSG00000072786	0.794	31	52.716	5.0784325e-06	6	0	6	0	0	0
ENSG00000214360	1.757	6	6.1549	4.329875e-07	1	0	1	0	0	0
ENSG00000174705	0.488	12	39.815	3.32387e-06	9	0	9	0	0	0
ENSG00000183072	0.326	0	9.179	6.58811e-07	2	0	2	0	0	0
ENSG00000185056	1.929	9	6.0478	4.30006e-07	8	0	8	0	0	0
ENSG00000184845	0.307	0	9.7572	8.650705e-07	1	1	0	0	0	0
ENSG00000164466	0.788	8	18.312	1.5784195e-06	1	0	1	0	0	0
ENSG00000051596	0.925	4	9.899	7.07051e-07	6	5	1	0	0	0
ENSG00000170085	0.913	12	21.3	1.9103375e-06	2	0	2	0	0	0
ENSG00000122203	1.052	12	18.476	2.02005e-06	3	0	3	1	0	1
ENSG00000113194	0.216	2	29.16	2.9036125e-06	1	1	0	0	0	0
ENSG00000146083	0.502	5	20.945	2.2761575e-06	1	0	1	0	0	0
ENSG00000074276	0.849	41	62.639	5.4569825e-06	3	0	3	0	0	0
ENSG00000074317	0.976	3	7.9431	6.58945e-07	1	0	1	0	0	0
ENSG00000160883	1.166	37	41.748	3.581485e-06	4	0	4	0	0	0
ENSG00000160867	0.868	26	41.549	4.171085e-06	3	0	3	0	0	0
ENSG00000198055	0.561	12	34.638	2.72221e-06	1	1	0	0	0	0
ENSG00000027847	1.11	8	12.999	9.3825125e-07	5	0	5	0	0	0
ENSG00000175325	0.898	3	8.6306	1.07124625e-06	1	0	1	0	0	0
ENSG00000204677	0.997	1	4.7394	5.179435e-07	1	0	1	0	0	0
ENSG00000145916	1.29	21	23.438	2.15941e-06	13	1	12	2	0	2
ENSG00000175309	1.383	21	21.857	1.55635975e-06	2	0	2	0	0	0
ENSG00000050767	0.872	26	41.35	3.720845e-06	2	0	2	0	0	0
ENSG00000169131	0.778	13	26.575	2.8580525e-06	2	0	2	0	0	0
ENSG00000178338	0.754	12	25.801	2.482685e-06	2	0	2	0	0	0
ENSG00000198939	1.743	23	18.399	1.9378075e-06	11	0	11	0	0	0
ENSG00000178187	0.921	12	21.119	1.9153625e-06	1	1	0	0	0	0
ENSG00000113262	1.17	28	32.807	2.8979175e-06	1	0	1	0	0	0
ENSG00000234284	0.995	13	20.764	1.8101725e-06	1	1	0	0	0	0
ENSG00000177932	1.18	17	21.607	1.787225e-06	7	0	7	0	0	0
ENSG00000087116	0.311	10	54.601	4.6137875e-06	1	0	1	0	0	0
ENSG00000176783	0.684	20	42.495	3.5719375e-06	4	1	3	0	0	0
ENSG00000228259	1.812	3	3.3792	5.545925e-08	18	0	18	0	0	0
ENSG00000204659	1.528	6	7.6072	5.59651e-07	20	0	20	0	0	0
ENSG00000127022	0.359	6	33.004	2.735275e-06	1	0	1	0	0	0
ENSG00000161021	0.146	1	32.594	2.6145075e-06	1	1	0	0	0	0
ENSG00000161010	1.262	9	12.432	8.8485225e-07	11	0	11	0	0	0
ENSG00000146090	0.823	12	23.61	1.69711e-06	2	0	2	0	0	0
ENSG00000113300	0.548	8	26.353	2.1612525e-06	4	1	3	0	0	0
ENSG00000113303	1.028	11	17.714	1.31546125e-06	6	0	6	0	0	0
ENSG00000168903	0.847	8	17.034	1.32062025e-06	11	0	11	1	0	1
ENSG00000165810	1.349	21	22.417	1.755735e-06	6	0	6	0	0	0
ENSG00000146054	0.643	6	18.412	1.45683125e-06	17	0	17	0	0	0
ENSG00000113430	0.734	6	16.125	1.15395775e-06	1	0	1	0	0	0
ENSG00000164366	1.071	7	12.278	1.326533e-06	1	0	1	0	0	0
ENSG00000073578	0.859	21	35.219	3.6737775e-06	5	0	5	0	0	0
ENSG00000164256	1.32	40	39.436	3.5933775e-06	10	0	10	0	0	0
ENSG00000248874	1.827	5	4.8151	2.636e-07	19	0	19	0	0	0
ENSG00000040731	0.419	8	34.481	3.52554e-06	1	1	0	1	1	0
ENSG00000113360	0.347	20	83.653	8.5577425e-06	4	1	3	1	0	1
ENSG00000082213	0.769	10	22.053	1.67330825e-06	1	0	1	0	0	0
ENSG00000113384	0.665	3	11.658	9.837945e-07	1	0	1	0	0	0
ENSG00000113389	0.819	12	23.731	2.2466775e-06	1	0	1	0	0	0
ENSG00000113407	0.802	26	44.984	4.20358e-06	3	1	2	0	0	0
ENSG00000151388	0.69	37	70.584	6.185105e-06	12	1	11	1	1	0
ENSG00000182631	1.869	17	12.538	9.957875e-07	11	0	11	0	0	0
ENSG00000164175	1.01	12	19.249	1.4093785e-06	7	0	7	0	0	0
ENSG00000113492	1.692	37	28.653	2.7719575e-06	1	0	1	0	0	0
ENSG00000152582	0.717	56	97.596	8.5275925e-06	2	0	2	0	0	0
ENSG00000145626	1.486	19	18.741	1.61917225e-06	3	0	3	0	0	0
ENSG00000168671	1.25	16	19.437	1.781195e-06	2	0	2	0	0	0
ENSG00000164187	0.547	14	39.979	3.4402825e-06	1	0	1	1	0	1
ENSG00000164188	1.187	25	29.423	2.761405e-06	2	0	2	0	0	0
ENSG00000113569	0.323	18	82.615	7.2569375e-06	1	1	0	0	0	0
ENSG00000164318	0.875	34	51.745	4.5759325e-06	3	0	3	2	0	2
ENSG00000113594	0.706	31	59.268	5.35129e-06	2	1	1	1	0	1
ENSG00000145623	0.944	34	47.961	4.13792e-06	5	0	5	0	0	0
ENSG00000113600	1.514	34	29.895	2.908135e-06	38	0	38	0	0	0
ENSG00000113638	1.035	7	12.708	1.01711025e-06	2	0	2	0	0	0
ENSG00000145592	0.964	2	6.5242	4.7853075e-07	3	0	3	3	0	3
ENSG00000132357	1.256	21	24.073	2.08772e-06	8	0	8	0	0	0
ENSG00000112936	0.904	29	43.763	3.3870175e-06	6	0	6	0	0	0
ENSG00000171495	0.95	69	88.758	7.75994e-06	13	0	13	1	0	1
ENSG00000039537	0.993	40	52.453	4.80859e-06	31	0	31	0	0	0
ENSG00000205765	1.086	11	16.761	1.6078995e-06	1	0	1	1	0	1
ENSG00000151876	1.052	11	17.299	1.495708e-06	1	0	1	1	0	1
ENSG00000177453	1.448	18	18.416	2.128255e-06	2	0	2	0	0	0
ENSG00000151881	1.787	10	8.8628	9.116355e-07	2	0	2	0	0	0
ENSG00000172244	1.075	26	33.57	2.6299175e-06	6	0	6	0	0	0
ENSG00000112992	0.311	8	46.38	4.24244e-06	1	0	1	1	0	1
ENSG00000164588	0.181	2	34.784	3.2865175e-06	2	0	2	0	0	0
ENSG00000170571	1.486	17	17.132	1.31345125e-06	2	0	2	0	0	0
ENSG00000164171	0.594	29	66.611	5.9903025e-06	1	0	1	0	0	0
ENSG00000164172	1.712	5	5.671	5.9333525e-07	1	0	1	0	0	0
ENSG00000164258	1.157	7	11.356	1.1167895e-06	2	0	2	0	0	0
ENSG00000164151	0.164	7	80.189	6.80854e-06	4	1	3	0	0	0
ENSG00000169271	1.845	6	5.3847	8.0944375e-07	1	0	1	0	0	0
ENSG00000178996	0.334	1	14.216	1.029924e-06	1	0	1	0	0	0
ENSG00000249016	1.849	1	1.4011	9.912315e-08	4	0	4	0	0	0
ENSG00000113088	0.963	5	10.912	1.019405e-06	1	0	1	0	0	0
ENSG00000164287	1.063	20	27.329	2.0711375e-06	12	0	12	0	0	0
ENSG00000152669	1.174	5	8.9418	6.40654e-07	2	0	2	1	0	1
ENSG00000067248	0.525	28	73.153	6.581075e-06	2	0	2	1	0	1
ENSG00000152670	0.286	6	41.473	4.3347325e-06	1	1	0	0	0	0
ENSG00000164512	0.867	16	28.031	2.5146775e-06	4	1	3	0	0	0
ENSG00000062194	0.437	6	27.105	2.6185275e-06	2	0	2	0	0	0
ENSG00000169067	1.946	19	11.679	1.3802335e-06	1	0	1	0	0	0
ENSG00000035499	0.984	19	28.325	2.4610775e-06	3	0	3	0	0	0
ENSG00000164181	0.75	6	15.794	1.23382175e-06	4	0	4	0	0	0
ENSG00000164182	1.601	9	9.6335	7.9905875e-07	2	0	2	0	0	0
ENSG00000112877	1.353	29	29.221	2.368785e-06	20	0	20	0	0	0
ENSG00000068796	0.172	2	36.663	3.1716125e-06	1	1	0	0	0	0
ENSG00000086189	1.036	13	19.948	1.83178e-06	3	0	3	1	0	1
ENSG00000133398	1.092	3	7.0904	6.1169325e-07	1	0	1	0	0	0
ENSG00000145642	1.639	4	5.2452	3.7313975e-07	1	1	0	0	0	0
ENSG00000153015	0.899	14	24.359	1.90347e-06	3	0	3	0	0	0
ENSG00000123219	1.542	16	15.701	1.102217e-06	1	0	1	0	0	0
ENSG00000123213	0.903	24	37.374	3.5823225e-06	1	1	0	0	0	0
ENSG00000112851	0.302	13	68.465	6.426975e-06	1	1	0	0	0	0
ENSG00000037474	0.531	14	41.193	3.59723e-06	1	1	0	0	0	0
ENSG00000134061	0.992	9	15.828	1.1227525e-06	3	0	3	0	0	0
ENSG00000134057	0.549	5	19.164	1.35750375e-06	1	0	1	0	0	0
ENSG00000153044	1.139	13	18.15	1.7672925e-06	2	0	2	0	0	0
ENSG00000152939	1.18	21	25.623	2.705795e-06	2	0	2	1	0	1
ENSG00000197822	0.951	13	21.731	1.947355e-06	3	0	3	0	0	0
ENSG00000183474	0.994	4	9.2047	7.18039e-07	4	0	4	0	0	0
ENSG00000145734	0.596	55	115.54	1.00665825e-05	14	0	14	0	0	0
ENSG00000131711	0.133	5	79.066	7.97032e-06	1	0	1	1	0	1
ENSG00000157107	0.283	1	16.778	3.19389e-06	5	1	4	0	0	0
ENSG00000049860	0.916	20	31.733	2.75906e-06	3	0	3	0	0	0
ENSG00000164347	1.039	33	42.478	3.889015e-06	1	0	1	0	0	0
ENSG00000176928	0.911	7	14.426	1.29938125e-06	1	0	1	0	0	0
ENSG00000145700	0.868	43	63.896	4.5494675e-06	11	0	11	0	0	0
